Molar ratio,SBET_m2_g,Vpore_cm3_g,dpore,Pressure_MPa,Temperature_K,Mg_source_acetate_mg_source,Mg_source_nitrate_mg_source,Mg_source_other_mg_salts,Mg_source_oxide_mg_source,Solvent_aqueous_dmf_system,Solvent_non_aqueous_alcohol_dmf_system,Solvent_special_two_phase_system,Treatment_carbon_treatment,Treatment_framework_nitrogen,Treatment_metal_treatment,Treatment_no_treatment,Treatment_organic_acid_treatment,Treatment_other_treatment,Treatment_polymer_treatment,Treatment_post_base_treatment,Morphology_flower_like_structure,Morphology_other_morphology,Morphology_porous_structure,Morphology_rod_columnar_structure,Morphology_spherical_structure,Adsorption_capacity_mmol_g,split
1.96,130.42,0.35,0.55,0.044428,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.87604,test
1.96,1107.0,0.35,0.55,0.0075201,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1.4897,test
1.96,924.19,0.35,0.55,0.1,323,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1.04024,test
1.96,1333.44,0.35,0.55,0.05469,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,6.42335,test
1.96,659.0,0.35,0.55,0.04461,323,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,2.10238,test
1.96,192.564,0.35,0.55,0.00269,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.3344,test
1.96,978.0,0.35,0.55,0.024893526,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.96341,test
1.96,659.0,0.35,0.55,0.09688,323,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,2.32755,test
1.96,402.0,0.35,0.55,0.01310233575,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.679503125,test
1.96,73.07,0.35,0.55,0.027569,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.20238,test
1.96,1107.0,0.35,0.55,0.04507591,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.71429,test
1.96,261.24,0.35,0.55,0.055575,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.33466,test
1.96,1278.0,0.35,0.55,0.0014935305,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.06467,test
1.96,197.25,0.35,0.55,0.008089,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.78393,test
1.96,667.6,0.35,0.55,0.06692,298,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3.05439,test
1.96,1640.0,0.35,0.55,0.051991884,273,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,8.48626812088162,test
1.96,1107.0,0.35,0.55,0.01522572,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1.27278,test
1.96,1257.8,0.35,0.55,0.08027,273,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.74948,test
1.96,192.564,0.35,0.55,0.04413,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.5938,test
1.96,86.3212,0.35,0.55,0.05117,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.12634,test
1.96,659.0,0.35,0.55,0.1,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,4.36885,test
1.96,375.0,0.35,0.55,2.459325,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,9.25957049180328,test
1.96,699.0,0.35,0.55,0.01845432225,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,4.62858,test
1.96,1129.0,0.35,0.55,0.09523959,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3.09068,test
1.96,40.866,0.35,0.55,0.04123,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.4489,test
1.96,468.52,0.35,0.55,0.03896,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2.8467,test
1.96,667.6,0.35,0.55,0.01344,273,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2.27813,test
1.96,130.42,0.35,0.55,0.084518,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.96649,test
1.96,1278.0,0.35,0.55,0.09636716775,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,4.5056,test
1.96,1278.0,0.35,0.55,0.0348375615,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3.39562,test
1.96,1739.29,0.35,0.55,0.1,323,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1.05172,test
2.82,1640.0,0.56,0.97,0.003497739,273,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,4.95965121563281,test
2.82,1278.0,0.56,0.97,0.081440982,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,4.28944,test
2.82,40.866,0.56,0.97,0.05497,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.58974,test
2.82,528.0,0.56,0.97,0.0162423975,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,3.54114,test
2.82,720.0,0.56,0.97,0.09892461075,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,7.59527,test
2.0,1278.0,0.3633135999999998,8.78472000000001,0.068143089,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,4.0694,test
2.0,402.0,0.3633135999999998,8.78472000000001,0.012215742,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.668258482142857,test
2.0,557.59,0.3633135999999998,8.78472000000001,0.09888,298,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,5.87538,test
2.0,659.0,0.3633135999999998,8.78472000000001,0.09201,273,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,6.48844,test
2.0,1739.29,0.3633135999999998,8.78472000000001,0.1,313,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1.30527,test
2.0,528.0,0.3633135999999998,8.78472000000001,0.08328408375,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,5.32269,test
2.0,486.9372,0.3633135999999998,8.78472000000001,0.03876,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.03443,test
2.0,73.07,0.3633135999999998,8.78472000000001,0.014055,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.13103,test
3.3,793.5,1.29,2.97,0.06675,298,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2.43379,test
3.3,659.0,1.29,2.97,0.01617,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,2.36507,test
3.3,1275.8,1.29,2.97,0.1,273,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.82542,test
3.3,278.0242,1.29,2.97,0.0325,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.30547,test
3.3,1640.0,1.29,2.97,0.00431340525,298,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,3.52630992956146,test
3.0,61.7464,0.66,0.89,0.08217,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.29599,test
3.0,1640.0,0.66,0.89,0.1008001365,273,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,10.1375966825721,test
3.0,1045.0,0.66,0.89,0.11043,333,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,10.32059,test
3.0,699.0,0.66,0.89,0.02538495225,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,4.9525,test
3.0,1278.0,0.66,0.89,0.08959865775,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,4.41212,test
3.0,1275.8,0.66,0.89,0.08033,298,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.53478,test
3.0,60.822,0.66,0.89,0.03855,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.63307,test
3.0,1061.0,0.31,0.9,0.0547458975,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2.30512,test
3.0,375.0,0.31,0.9,0.919069,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,7.72229016393443,test
3.0,441.51,0.31,0.9,0.02818,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2.43682,test
3.0,1064.0,0.31,0.9,0.0149982999999999,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.03043,test
3.0,40.866,0.31,0.9,0.08526,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.85245,test
3.0,1640.0,0.31,0.9,0.06644792175,298,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,7.39931742785731,test
3.0,928.0,0.31,0.9,0.00348,273,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,4.68034,test
3.0,1640.0,0.58,0.82,0.0907365375,273,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,9.85092842535787,test
3.0,1107.0,0.58,0.82,0.00432693,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1.25644,test
3.0,924.19,0.58,0.82,0.1,313,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3.01393,test
3.0,1275.43,0.58,0.82,0.01161,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,4.86216,test
3.0,659.0,0.58,0.82,0.1,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,4.18838,test
3.0,441.51,0.58,0.82,0.0841,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,3.25136,test
3.0,1129.0,0.57,0.8699999999999999,0.03007831,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.15235,test
3.0,468.52,0.57,0.8699999999999999,0.03473,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2.77621,test
3.0,1129.0,0.57,0.8699999999999999,0.05005413,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1.82785,test
3.0,261.24,0.54,0.8800000000000001,0.008842,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.10251,test
3.0,1275.8,0.54,0.8800000000000001,0.10055,298,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.61161,test
3.0,486.9372,0.69,0.79,0.01997,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.70762,test
